-0.6432322,0.04797415,-0.7620503,0.05683582,-0.6432322,0.04797415,-0.7620503,0.05683582,-0.6432322,0.04797415,-0.7620503,0.05683582,-0.6432322,0.04797415,-0.7620503,0.05683582,-0.696591,0.1055519,-0.7096614,0.0009071566,-0.696591,0.1055519,-0.7096614,0.0009071566,-0.696591,0.1055519,-0.7096614,0.0009071566,-0.696591,0.1055519,-0.7096614,0.0009071566,-0.7483093,0.1220255,-0.651499,-0.02631252,-0.7483093,0.1220255,-0.651499,-0.02631252,-0.7483093,0.1220255,-0.651499,-0.02631252,-0.7483093,0.1220255,-0.651499,-0.02631252,-0.7865723,0.1459503,-0.590791,-0.1047321,-0.7865723,0.1459503,-0.590791,-0.1047321,-0.7865723,0.1459503,-0.590791,-0.1047321,-0.7865723,0.1459503,-0.590791,-0.1047321
-0.4626608,-0.05067576,-0.8836653,-0.05012852,-0.4508477,-0.04380451,-0.8908408,-0.03493884,-0.4549728,-0.02297558,-0.8901899,0.005834744,-0.4549728,-0.02297558,-0.8901899,0.005834744,-0.6096276,0.01732089,-0.7898367,-0.06490327,-0.6206774,0.04361561,-0.7822062,-0.03179531,-0.6152885,0.09154455,-0.7824365,0.02886679,-0.6152885,0.09154455,-0.7824365,0.02886679,-0.539449,0.3151982,-0.7162628,0.3108256,-0.3035914,0.5480905,-0.3943867,0.6722265,0.1094307,-0.5970586,0.1295378,-0.7840701,0.1094307,-0.5970586,0.1295378,-0.7840701,-0.4884614,0.4241114,-0.7043787,0.292208,0.1703638,-0.623531,0.4171159,-0.638905,-0.03487863,-0.6516482,0.2005422,-0.7306994,-0.03487863,-0.6516482,0.2005422,-0.7306994
-0.4492337,0.02197257,-0.8904242,-0.06965228,-0.4346035,0.03263134,-0.8988203,-0.04666866,-0.438187,0.05295306,-0.8973097,-0.004912466,-0.438187,0.05295306,-0.8973097,-0.004912466,-0.6223772,0.08216838,-0.7734431,-0.08764226,-0.6267561,0.1033219,-0.7698827,-0.06150172,-0.6102192,0.1463597,-0.7785501,-0.008441605,-0.6102192,0.1463597,-0.7785501,-0.008441605,-0.5044743,0.3754405,-0.7174974,0.2995794,0.242568,-0.5770358,0.3849165,-0.6782553,0.0320043,-0.6067123,0.1117625,-0.7863749,0.0320043,-0.6067123,0.1117625,-0.7863749,-0.4497086,0.4808856,-0.6986725,0.2799433,0.1190473,-0.6434847,0.410071,-0.6352932,-0.09339714,-0.6537868,0.1900316,-0.7264489,-0.09339714,-0.6537868,0.1900316,-0.7264489
-0.420813,0.1603412,-0.8801015,-0.1504283,-0.4060918,0.175101,-0.8891382,-0.1177402,-0.412151,0.1964958,-0.8867859,-0.07163846,-0.412151,0.1964958,-0.8867859,-0.07163846,-0.6099385,0.2189881,-0.7469202,-0.1487606,-0.6128695,0.2383747,-0.7430395,-0.1243422,-0.5818497,0.2790795,-0.760188,-0.07536836,-0.5818497,0.2790795,-0.760188,-0.07536836,-0.395853,0.5051085,-0.7179008,0.2697864,0.0332679,-0.6273108,0.3751217,-0.6816588,-0.1947199,-0.6181365,0.1181677,-0.7523486,-0.1947199,-0.6181365,0.1181677,-0.7523486,-0.3513969,0.5984279,-0.676017,0.2478013,-0.05074967,-0.6799633,0.3801052,-0.6249757,-0.267476,-0.6399974,0.1642639,-0.7013399,-0.267476,-0.6399974,0.1642639,-0.7013399
-0.4095038,0.1958645,-0.8737417,-0.1746983,-0.4007967,0.2100766,-0.8801014,-0.143707,-0.4093717,0.2307772,-0.8770468,-0.0997277,-0.4093717,0.2307772,-0.8770468,-0.0997277,-0.5981722,0.2546982,-0.7410605,-0.1677744,-0.6039851,0.2704106,-0.7350879,-0.1473988,-0.5739656,0.309156,-0.7516138,-0.1003161,-0.5739656,0.309156,-0.7516138,-0.1003161,-0.3635565,0.5415432,-0.7076668,0.2715982,-0.02364464,-0.6351586,0.3595146,-0.6832014,-0.2501976,-0.6100935,0.1039149,-0.7445731,-0.2501976,-0.6100935,0.1039149,-0.7445731,-0.330362,0.6257148,-0.6662862,0.2353821,-0.09036604,-0.6863267,0.3696308,-0.6198087,-0.3167279,-0.6310262,0.1450951,-0.6931354,-0.3167279,-0.6310262,0.1450951,-0.6931354
-0.4065114,0.2058016,-0.871618,-0.1807666,-0.3995913,0.2199895,-0.8771622,-0.1500602,-0.4088542,0.2405476,-0.8738513,-0.1065791,-0.4088542,0.2405476,-0.8738513,-0.1065791,-0.5945212,0.2644437,-0.739359,-0.1730965,-0.6004928,0.2791725,-0.7333521,-0.1538379,-0.5709521,0.3174428,-0.7495228,-0.1070501,-0.5709521,0.3174428,-0.7495228,-0.1070501,-0.3560674,0.551062,-0.7043741,0.270932,-0.03697366,-0.6376268,0.355986,-0.6821579,-0.2624139,-0.608235,0.1018934,-0.7421637,-0.2624139,-0.608235,0.1018934,-0.7421637,-0.3256219,0.6331077,-0.6630257,0.2313917,-0.1001903,-0.6885912,0.366835,-0.6174434,-0.327725,-0.6287742,0.1415723,-0.6907945,-0.327725,-0.6287742,0.1415723,-0.6907945
-0.4015824,0.2180371,-0.8694451,-0.1877678,-0.3970374,0.2319779,-0.873859,-0.1578556,-0.407984,0.2524162,-0.8698496,-0.1148806,-0.407984,0.2524162,-0.8698496,-0.1148806,-0.5875155,0.2774194,-0.7387477,-0.1792092,-0.593697,0.2909414,-0.7327193,-0.1612444,-0.5655985,0.3284033,-0.7477213,-0.1147308,-0.5655985,0.3284033,-0.7477213,-0.1147308,-0.3483979,0.5623264,-0.6995341,0.2702965,-0.05043776,-0.6402825,0.3496694,-0.6820746,-0.2729937,-0.6052158,0.09810275,-0.7413261,-0.2729937,-0.6052158,0.09810275,-0.7413261,-0.3196788,0.6422276,-0.6586753,0.2269276,-0.111997,-0.6905769,0.3620454,-0.6160225,-0.3396059,-0.6237588,0.136086,-0.6907053,-0.3396059,-0.6237588,0.136086,-0.6907053
-0.3989741,0.2249403,-0.8680059,-0.1918002,-0.3957425,0.2387817,-0.871805,-0.1622567,-0.4074781,0.2591376,-0.8674715,-0.1195948,-0.4074781,0.2591376,-0.8674715,-0.1195948,-0.583946,0.2845425,-0.7380052,-0.1827323,-0.5902475,0.2973803,-0.7319673,-0.1655204,-0.562812,0.3344263,-0.7464561,-0.1191874,-0.562812,0.3344263,-0.7464561,-0.1191874,-0.3437034,0.5687216,-0.6968485,0.2698635,-0.05863129,-0.6417621,0.3464178,-0.6816882,-0.2798257,-0.6035821,0.09619658,-0.7403599,-0.2798257,-0.6035821,0.09619658,-0.7403599,-0.3163004,0.6473303,-0.6562109,0.2242887,-0.1187325,-0.6917854,0.3595542,-0.6148633,-0.3466182,-0.6212739,0.1331826,-0.6900271,-0.3466182,-0.6212739,0.1331826,-0.6900271
-0.3854465,0.259545,-0.8595443,-0.2127231,-0.3878725,0.2741891,-0.8608933,-0.1823139,-0.4029597,0.2956903,-0.8551339,-0.1376118,-0.4029597,0.2956903,-0.8551339,-0.1376118,-0.5612025,0.3228975,-0.7354796,-0.1996471,-0.564819,0.3354995,-0.7315941,-0.1821814,-0.5385667,0.3719374,-0.7440883,-0.1339452,-0.5385667,0.3719374,-0.7440883,-0.1339452,-0.3229066,0.5970408,-0.6852076,0.2641297,-0.08484086,-0.6472744,0.3388977,-0.6774855,-0.2914801,-0.5949609,0.1036481,-0.7418345,-0.2914801,-0.5949609,0.1036481,-0.7418345,-0.2995645,0.6723392,-0.6421382,0.2141956,-0.1398027,-0.6953763,0.3459078,-0.6142108,-0.3563087,-0.6034036,0.126557,-0.7020909,-0.3563087,-0.6034036,0.126557,-0.7020909
-0.3833181,0.2715167,-0.8565507,-0.2136992,-0.3861952,0.2859439,-0.8575127,-0.183744,-0.4016636,0.306739,-0.8513913,-0.1403956,-0.4016636,0.306739,-0.8513913,-0.1403956,-0.5557277,0.333716,-0.7337655,-0.2034427,-0.5586838,0.3463035,-0.7303463,-0.1858522,-0.5326251,0.3828739,-0.7423001,-0.1367823,-0.5326251,0.3828739,-0.7423001,-0.1367823,-0.3153754,0.6068057,-0.679329,0.2661527,-0.09543537,-0.6491871,0.3329714,-0.6771843,-0.298835,-0.5926915,0.1012176,-0.7410599,-0.298835,-0.5926915,0.1012176,-0.7410599,-0.2940538,0.6807051,-0.636082,0.2134782,-0.1467038,-0.6967042,0.3395156,-0.6146631,-0.3609242,-0.5989663,0.1217969,-0.7043713,-0.3609242,-0.5989663,0.1217969,-0.7043713
