-0.6432322,0.04797415,-0.7620503,0.05683582,-0.6432322,0.04797415,-0.7620503,0.05683582,-0.6432322,0.04797415,-0.7620503,0.05683582,-0.6432322,0.04797415,-0.7620503,0.05683582,-0.696591,0.1055519,-0.7096614,0.0009071566,-0.696591,0.1055519,-0.7096614,0.0009071566,-0.696591,0.1055519,-0.7096614,0.0009071566,-0.696591,0.1055519,-0.7096614,0.0009071566,-0.7483093,0.1220255,-0.651499,-0.02631252,-0.7483093,0.1220255,-0.651499,-0.02631252,-0.7483093,0.1220255,-0.651499,-0.02631252,-0.7483093,0.1220255,-0.651499,-0.02631252,-0.7865723,0.1459503,-0.590791,-0.1047321,-0.7865723,0.1459503,-0.590791,-0.1047321,-0.7865723,0.1459503,-0.590791,-0.1047321,-0.7865723,0.1459503,-0.590791,-0.1047321
-0.3629886,0.04422083,-0.8821896,-0.2966911,-0.3630061,0.04730193,-0.8844141,-0.2894842,-0.3939247,0.07635644,-0.883094,-0.2431837,-0.3939247,0.07635644,-0.883094,-0.2431837,-0.5217459,0.1845694,-0.8117319,-0.1865662,-0.5173743,0.2262939,-0.8162755,-0.121694,-0.4906394,0.24915,-0.8305843,-0.0855996,-0.4906394,0.24915,-0.8305843,-0.0855996,-0.3961388,0.3606781,-0.8371364,0.1104007,-0.2399558,0.4897368,-0.6942105,0.469735,0.09771,-0.5405207,0.5529304,-0.626545,0.09771,-0.5405207,0.5529304,-0.626545,-0.2618489,0.4719924,-0.8267042,0.1588037,-0.06669474,-0.5480583,0.6430857,-0.5306834,-0.2817459,-0.5498704,0.450798,-0.6442385,-0.2817459,-0.5498704,0.450798,-0.6442385
-0.2338395,-0.04272959,-0.9617623,-0.13604,-0.2183651,-0.03342024,-0.9714068,-0.08699807,-0.225205,-0.01891179,-0.9738108,-0.02485569,-0.225205,-0.01891179,-0.9738108,-0.02485569,-0.5668625,0.03326892,-0.8065643,-0.1643603,-0.5918262,0.0718253,-0.7944316,-0.1160239,-0.571013,0.1249532,-0.81026,-0.04254491,-0.571013,0.1249532,-0.81026,-0.04254491,-0.4806034,0.2252216,-0.8374441,0.1303203,-0.3296922,0.4299739,-0.6484329,0.5347533,0.2124443,-0.4925437,0.4690109,-0.7016393,0.2124443,-0.4925437,0.4690109,-0.7016393,-0.3604678,0.3703086,-0.8295931,0.2114481,0.0603568,-0.5164536,0.5929193,-0.6148818,-0.1115573,-0.5366815,0.3973109,-0.735984,-0.1115573,-0.5366815,0.3973109,-0.735984
-0.2624233,-0.04032836,-0.9563982,-0.1216976,-0.2580017,-0.03131099,-0.9618021,-0.08597473,-0.2686253,-0.01347563,-0.9628785,-0.02289624,-0.2686253,-0.01347563,-0.9628785,-0.02289624,-0.5350828,0.05160968,-0.8347466,-0.1192521,-0.5416897,0.09248605,-0.8335394,-0.05683934,-0.5224425,0.1396468,-0.8410002,0.0164757,-0.5224425,0.1396468,-0.8410002,0.0164757,-0.4619499,0.2647164,-0.8216688,0.2034407,-0.2643283,0.4633963,-0.5984132,0.5977424,0.1288943,-0.5139768,0.4049318,-0.7451475,0.1288943,-0.5139768,0.4049318,-0.7451475,-0.3752647,0.3794456,-0.8164508,0.2204673,0.08730824,-0.5280918,0.5758623,-0.6179637,-0.08356038,-0.546786,0.3755199,-0.7436582,-0.08356038,-0.546786,0.3755199,-0.7436582
-0.2759614,-0.03863941,-0.954114,-0.1096308,-0.2775811,-0.02920295,-0.9571483,-0.07722342,-0.2929944,-0.009998213,-0.9559376,-0.01541761,-0.2929944,-0.009998213,-0.9559376,-0.01541761,-0.5195379,0.05571085,-0.845969,-0.1063651,-0.5253996,0.09585913,-0.8443937,-0.04202256,-0.5126797,0.140392,-0.8464863,0.03018396,-0.5126797,0.140392,-0.8464863,0.03018396,-0.4525469,0.2822834,-0.8127704,0.2343542,-0.2467632,0.4737321,-0.5742906,0.620384,0.1077524,-0.5173841,0.3704283,-0.7638627,0.1077524,-0.5173841,0.3704283,-0.7638627,-0.3848093,0.3849329,-0.8079644,0.2257039,0.09937702,-0.5363165,0.5661655,-0.6180174,-0.07591338,-0.555037,0.3602333,-0.7459244,-0.07591338,-0.555037,0.3602333,-0.7459244
-0.283998,-0.03919205,-0.9520515,-0.1068058,-0.290911,-0.02873705,-0.9534379,-0.07417201,-0.3077702,-0.008590722,-0.9513381,-0.01265307,-0.3077702,-0.008590722,-0.9513381,-0.01265307,-0.5144407,0.05583116,-0.8494183,-0.1035476,-0.5188669,0.09570666,-0.8486074,-0.03850972,-0.507342,0.1398571,-0.8496255,0.03436363,-0.507342,0.1398571,-0.8496255,0.03436363,-0.4514129,0.2859477,-0.8099025,0.2419058,-0.2434663,0.4766124,-0.5660525,0.6270165,0.1032423,-0.5179408,0.3574871,-0.770248,0.1032423,-0.5179408,0.3574871,-0.770248,-0.3879907,0.3853846,-0.8059837,0.2265667,0.1033146,-0.5380204,0.562707,-0.6190485,-0.07167189,-0.556048,0.3554844,-0.7478668,-0.07167189,-0.556048,0.3554844,-0.7478668
-0.3223552,-0.03560761,-0.9432104,-0.07192986,-0.3414526,-0.02767978,-0.937963,-0.05356907,-0.363263,-0.009028222,-0.9316221,-0.006267829,-0.363263,-0.009028222,-0.9316221,-0.006267829,-0.4816082,0.0541786,-0.8704188,-0.08654285,-0.4824073,0.08589406,-0.8712278,-0.02946324,-0.4849314,0.1176616,-0.8661273,0.02865949,-0.4849314,0.1176616,-0.8661273,0.02865949,-0.4288912,0.3223669,-0.7826898,0.315482,0.1923629,-0.4994671,0.4491344,-0.7154071,0.03703447,-0.4936118,0.1686422,-0.8523708,0.03703447,-0.4936118,0.1686422,-0.8523708,-0.388452,0.3922456,-0.7977661,0.2425244,0.08609414,-0.5455577,0.5089613,-0.6602373,-0.09532198,-0.5409967,0.264263,-0.7927179,-0.09532198,-0.5409967,0.264263,-0.7927179
-0.3232993,-0.03459505,-0.9431957,-0.06828701,-0.3427906,-0.02702239,-0.9376422,-0.0509123,-0.3644173,-0.008701006,-0.9311844,-0.004520725,-0.3644173,-0.008701006,-0.9311844,-0.004520725,-0.4789268,0.05426899,-0.8720195,-0.08524334,-0.4794925,0.08512665,-0.8729176,-0.02925316,-0.4832737,0.1163241,-0.8672447,0.02832296,-0.4832737,0.1163241,-0.8672447,0.02832296,-0.4266647,0.324598,-0.7812641,0.3197185,0.1875744,-0.5003651,0.4421589,-0.7203792,0.02950813,-0.4917329,0.1560607,-0.8561386,0.02950813,-0.4917329,0.1560607,-0.8561386,-0.3871876,0.3937487,-0.7967868,0.2453133,0.08237316,-0.5462892,0.5037774,-0.6640718,-0.09873381,-0.5391794,0.2571746,-0.7958635,-0.09873381,-0.5391794,0.2571746,-0.7958635
-0.3271722,-0.03391398,-0.9423932,-0.06085813,-0.3475749,-0.02702801,-0.9361595,-0.04546276,-0.3694676,-0.009620877,-0.9291919,-0.001982205,-0.3694676,-0.009620877,-0.9291919,-0.001982205,-0.4741121,0.05348726,-0.8750116,-0.08192546,-0.4746872,0.08307029,-0.8757936,-0.02751612,-0.4802091,0.1125448,-0.8694646,0.02764972,-0.4802091,0.1125448,-0.8694646,0.02764972,-0.4244425,0.325823,-0.7803711,0.3235877,0.1843837,-0.4998798,0.4340279,-0.726459,0.01871114,-0.488133,0.1329255,-0.8623844,0.01871114,-0.488133,0.1329255,-0.8623844,-0.3850562,0.3951045,-0.7957949,0.2496693,0.07580477,-0.5468466,0.4965344,-0.6698256,-0.1072094,-0.5369351,0.2453163,-0.800017,-0.1072094,-0.5369351,0.2453163,-0.800017
-0.3321543,-0.03293906,-0.9409916,-0.0558869,-0.3538357,-0.02692159,-0.9339221,-0.04319078,-0.3760972,-0.01050795,-0.9265154,-0.003151628,-0.3760972,-0.01050795,-0.9265154,-0.003151628,-0.4699125,0.05362806,-0.8775164,-0.07919159,-0.4708322,0.08191876,-0.8780094,-0.02657204,-0.4775617,0.109911,-0.871296,0.026417,-0.4775617,0.109911,-0.871296,0.026417,-0.4212986,0.3277357,-0.7794268,0.3280104,0.1773033,-0.5004417,0.4256682,-0.732754,0.008736115,-0.4834466,0.1166442,-0.8675238,0.008736115,-0.4834466,0.1166442,-0.8675238,-0.3823902,0.3963085,-0.7954537,0.252924,0.06807427,-0.547282,0.4918304,-0.6737589,-0.1166134,-0.5333779,0.2357725,-0.8039407,-0.1166134,-0.5333779,0.2357725,-0.8039407
-0.3507332,-0.02603813,-0.9350466,-0.04467828,-0.3747376,-0.02096637,-0.9262379,-0.03486558,-0.3959423,-0.006784466,-0.9182478,-0.002228024,-0.3959423,-0.006784466,-0.9182478,-0.002228024,-0.4568954,0.05957687,-0.8846861,-0.07090829,-0.4584128,0.08440769,-0.8844224,-0.02303132,-0.469253,0.1068308,-0.8763223,0.02117312,-0.469253,0.1068308,-0.8763223,0.02117312,-0.4093578,0.3397772,-0.7730324,0.345541,0.1500866,-0.5044858,0.3903451,-0.75538,-0.01768926,-0.4674703,0.0731893,-0.8807965,-0.01768926,-0.4674703,0.0731893,-0.8807965,-0.3739205,0.4049759,-0.7915763,0.2637905,0.04529506,-0.5512823,0.4753706,-0.6841487,-0.1371542,-0.5240564,0.2149185,-0.8126278,-0.1371542,-0.5240564,0.2149185,-0.8126278
